rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason,late_canc_reason
202409217668804,21/09/2024,DIS,20:16,20:17,20:15,20:17,,
202409217668804,21/09/2024,SMK,20:28,20:28,20:27,20:28,,
202409217668804,21/09/2024,IPS,20:39,20:41,20:39,20:40,,
202409217668804,21/09/2024,MNG,20:50,20:51,20:49,20:51,,
202409217668804,21/09/2024,COL,20:59,21:00,20:58,21:00,,
202409217668804,21/09/2024,SRA,21:39,,21:39,,,
202409217668804,21/09/2024,LST,21:47,,21:47,,,
202409217668813,21/09/2024,NRW,,21:00,,21:00,,
202409217668813,21/09/2024,DIS,21:16,21:17,21:15,21:17,,
202409217668813,21/09/2024,SMK,21:28,21:28,21:27,21:28,,
202409217668813,21/09/2024,IPS,21:39,21:41,21:39,21:40,,
202409217668813,21/09/2024,MNG,21:50,21:51,21:49,21:51,,
202409217668813,21/09/2024,COL,21:59,22:00,21:57,21:58,,
202409217668813,21/09/2024,WTM,22:11,22:11,22:10,22:11,,
202409217668813,21/09/2024,CHM,22:20,22:21,22:20,22:21,,
202409217668813,21/09/2024,SNF,22:31,22:32,22:31,22:32,,
202409217668813,21/09/2024,SRA,22:47,,22:46,,,
202409217668813,21/09/2024,LST,22:55,,22:54,,,
202409217668820,21/09/2024,NRW,,22:00,,22:00,,
202409217668820,21/09/2024,DIS,22:16,22:17,22:16,22:17,,
202409217668820,21/09/2024,SMK,22:28,22:28,22:28,22:28,,
202409217668820,21/09/2024,IPS,22:39,22:41,22:41,22:42,,
202409217668820,21/09/2024,MNG,22:50,22:51,22:51,22:52,,
202409217668820,21/09/2024,COL,22:59,23:00,23:00,23:00,,
202409217668820,21/09/2024,WTM,23:11,23:11,23:11,23:12,,
202409217668820,21/09/2024,CHM,23:20,23:21,23:21,23:21,,
202409217668820,21/09/2024,SNF,23:31,23:32,23:31,23:32,,
202409217668820,21/09/2024,SRA,23:47,,23:45,,,
202409217668820,21/09/2024,LST,23:55,,23:54,,,
202409217672145,21/09/2024,NRW,,08:57,,08:57,,
202409217672145,21/09/2024,DIS,09:13,09:14,09:13,09:14,,
202409217672145,21/09/2024,IPS,09:33,09:33,09:32,09:33,,
202409217672145,21/09/2024,LST,10:30,,10:30,,,
202409236734636,23/09/2024,NRW,,05:00,,04:59,,
202409236734636,23/09/2024,DIS,05:16,05:17,05:16,05:17,,
202409236734636,23/09/2024,SMK,05:28,05:29,05:28,05:28,,
202409236734636,23/09/2024,IPS,05:40,05:41,05:40,05:41,,
202409236734636,23/09/2024,MNG,05:50,05:51,05:50,05:51,,
202409236734636,23/09/2024,COL,05:59,06:00,05:58,06:00,,
202409236734636,23/09/2024,CHM,06:17,06:18,06:18,06:19,,
202409236734636,23/09/2024,SRA,06:42,,06:42,,,
202409236734636,23/09/2024,LST,06:50,,06:51,,,
202409236734639,23/09/2024,NRW,,06:30,,06:30,,
202409236734639,23/09/2024,DIS,06:46,06:47,06:45,06:47,,
202409236734639,23/09/2024,SMK,06:58,06:59,06:58,06:59,,
202409236734639,23/09/2024,IPS,07:10,07:12,07:09,07:11,,
202409236734639,23/09/2024,MNG,07:21,07:22,07:20,07:22,,
202409236734639,23/09/2024,COL,07:30,07:31,07:29,07:30,,
202409236734639,23/09/2024,SRA,08:13,,08:12,,,
202409236734639,23/09/2024,LST,08:24,,08:22,,,
202409236734648,23/09/2024,NRW,,11:32,,11:31,,
202409236734648,23/09/2024,DIS,11:48,11:49,11:48,11:49,,
202409236734648,23/09/2024,IPS,12:09,12:10,12:23,12:24,832,
202409236734648,23/09/2024,MNG,12:19,12:20,12:33,12:34,832,
202409236734648,23/09/2024,COL,12:28,12:30,12:41,12:41,832,
202409236734648,23/09/2024,CHM,12:47,12:48,12:58,13:00,832,
202409236734648,23/09/2024,LST,13:17,,13:34,,832,
202409236734651,23/09/2024,NRW,,12:00,,12:00,,
202409236734651,23/09/2024,DIS,12:16,12:17,12:16,12:17,,
202409236734651,23/09/2024,SMK,12:28,12:28,12:34,12:34,734,
202409236734651,23/09/2024,IPS,12:39,12:41,12:45,12:46,734,
202409236734651,23/09/2024,MNG,12:50,12:51,12:55,12:56,734,
202409236734651,23/09/2024,COL,12:59,13:00,13:03,13:04,734,
202409236734651,23/09/2024,SRA,13:39,,13:44,,734,
202409236734651,23/09/2024,LST,13:47,,13:54,,734,
202409236734662,23/09/2024,NRW,,16:30,,16:30,,
202409236734662,23/09/2024,DIS,16:47,16:47,16:45,16:47,,
202409236734662,23/09/2024,IPS,17:07,17:10,17:15,17:16,832,
202409236734662,23/09/2024,MNG,17:19,17:20,17:25,17:27,832,
202409236734662,23/09/2024,COL,17:28,17:30,17:33,17:34,832,
202409236734662,23/09/2024,CHM,17:47,17:48,17:51,17:52,832,
202409236734662,23/09/2024,SRA,18:12,,18:13,,832,
202409236734662,23/09/2024,LST,18:21,,18:21,,832,
202409237668660,23/09/2024,NRW,,05:30,,05:30,,
202409237668660,23/09/2024,DIS,05:46,05:47,05:45,05:47,,
202409237668660,23/09/2024,SMK,05:58,05:59,05:58,05:58,,
202409237668660,23/09/2024,IPS,06:10,06:12,06:09,06:11,,
202409237668660,23/09/2024,MNG,06:21,06:22,06:20,06:22,,
202409237668660,23/09/2024,COL,06:30,06:31,06:29,06:30,,
202409237668660,23/09/2024,SRA,07:11,,07:10,,,
202409237668660,23/09/2024,LST,07:22,,07:20,,,
202409237668664,23/09/2024,NRW,,06:00,,05:59,,
202409237668664,23/09/2024,DIS,06:16,06:17,06:16,06:17,,
202409237668664,23/09/2024,SMK,06:28,06:29,06:28,06:29,,
202409237668664,23/09/2024,IPS,06:40,06:42,06:40,06:41,,
202409237668664,23/09/2024,MNG,06:51,06:52,06:50,06:52,,
202409237668664,23/09/2024,COL,07:00,07:01,06:59,07:00,,
202409237668664,23/09/2024,SRA,07:43,,07:41,,,
202409237668664,23/09/2024,LST,07:54,,07:49,,,
202409237668678,23/09/2024,NRW,,07:00,,07:00,,
202409237668678,23/09/2024,DIS,07:16,07:17,07:15,07:17,,
202409237668678,23/09/2024,SMK,07:28,07:29,07:28,07:28,,
202409237668678,23/09/2024,IPS,07:40,07:43,07:39,07:42,,
202409237668678,23/09/2024,MNG,07:52,07:52,07:51,07:53,,
202409237668678,23/09/2024,COL,08:01,08:02,07:59,08:01,,
202409237668678,23/09/2024,SRA,08:46,,08:45,,,
202409237668678,23/09/2024,LST,08:57,,08:53,,,
202409237668683,23/09/2024,NRW,,07:30,,07:29,,
202409237668683,23/09/2024,DIS,07:46,07:47,07:45,07:47,,
202409237668683,23/09/2024,SMK,07:58,07:59,07:58,07:58,,
202409237668683,23/09/2024,IPS,08:10,08:11,08:09,08:11,,
202409237668683,23/09/2024,MNG,08:20,08:21,08:20,08:21,,
202409237668683,23/09/2024,COL,08:29,08:31,08:29,08:30,,
202409237668683,23/09/2024,SRA,09:15,,09:13,,,
202409237668683,23/09/2024,LST,09:25,,09:22,,,
202409237668695,23/09/2024,NRW,,08:30,,08:29,,
202409237668695,23/09/2024,DIS,08:46,08:47,08:46,08:47,,
202409237668695,23/09/2024,SMK,08:58,08:58,08:58,08:58,,
202409237668695,23/09/2024,IPS,09:09,09:10,09:10,09:11,,
202409237668695,23/09/2024,MNG,09:19,09:20,09:20,09:21,,
202409237668695,23/09/2024,COL,09:28,09:30,09:28,09:29,,
202409237668695,23/09/2024,CHM,09:47,09:47,09:46,09:47,,
202409237668695,23/09/2024,LST,10:19,,10:18,,,
202409237668701,23/09/2024,NRW,,09:00,,08:59,,
202409237668701,23/09/2024,DIS,09:16,09:17,09:16,09:17,,
202409237668701,23/09/2024,SMK,09:28,09:28,09:27,09:28,,
202409237668701,23/09/2024,IPS,09:39,09:41,09:39,09:41,,
202409237668701,23/09/2024,MNG,09:50,09:51,09:51,09:52,,
202409237668701,23/09/2024,COL,09:59,10:00,09:59,10:00,,
202409237668701,23/09/2024,SRA,10:39,,10:40,,,
202409237668701,23/09/2024,LST,10:47,,10:48,,,
202409237668706,23/09/2024,NRW,,09:32,,09:32,,
202409237668706,23/09/2024,DIS,09:48,09:49,09:47,09:49,,
202409237668706,23/09/2024,IPS,10:09,10:10,10:19,10:20,832,
202409237668706,23/09/2024,MNG,10:19,10:20,10:28,10:29,832,
202409237668706,23/09/2024,COL,10:28,10:30,10:36,10:36,832,
202409237668706,23/09/2024,CHM,10:47,10:48,10:53,10:54,832,
202409237668706,23/09/2024,LST,11:17,,11:18,,832,
202409237668710,23/09/2024,NRW,,10:00,,10:00,,
202409237668710,23/09/2024,DIS,10:16,10:17,10:16,10:17,,
202409237668710,23/09/2024,SMK,10:28,10:28,10:34,10:34,,
202409237668710,23/09/2024,IPS,10:39,10:41,10:45,10:46,832,
202409237668710,23/09/2024,MNG,10:50,10:51,10:55,10:57,832,
202409237668710,23/09/2024,COL,10:59,11:00,11:03,11:04,832,
202409237668710,23/09/2024,SRA,11:39,,11:45,,832,
202409237668710,23/09/2024,LST,11:47,,11:54,,832,
202409237668716,23/09/2024,NRW,,10:30,,10:29,,
202409237668716,23/09/2024,DIS,10:46,10:48,10:45,10:48,,
202409237668716,23/09/2024,IPS,11:08,11:09,11:17,11:18,832,
202409237668716,23/09/2024,MNG,11:18,11:20,11:27,11:28,832,
202409237668716,23/09/2024,COL,11:28,11:30,11:34,11:34,832,
202409237668716,23/09/2024,CHM,11:47,11:48,11:51,11:52,832,
202409237668716,23/09/2024,LST,12:17,,12:17,,832,
202409237668720,23/09/2024,NRW,,11:00,,10:59,,
202409237668720,23/09/2024,DIS,11:16,11:17,11:28,11:29,696,
202409237668720,23/09/2024,SMK,11:28,11:28,11:47,11:47,696,
202409237668720,23/09/2024,IPS,11:39,11:41,11:59,12:00,696,
202409237668720,23/09/2024,MNG,11:50,11:51,12:10,12:11,696,
202409237668720,23/09/2024,COL,11:59,12:00,12:17,12:18,696,
202409237668720,23/09/2024,SRA,12:39,,13:08,,696,
202409237668720,23/09/2024,LST,12:47,,13:17,,696,
202409237668736,23/09/2024,NRW,,12:32,,12:32,,
202409237668736,23/09/2024,DIS,12:48,12:49,12:47,12:48,,
202409237668736,23/09/2024,IPS,13:09,13:10,13:12,13:12,832,
202409237668736,23/09/2024,MNG,13:19,13:20,13:20,13:21,832,
202409237668736,23/09/2024,COL,13:28,13:30,13:27,13:29,832,
202409237668736,23/09/2024,CHM,13:47,13:48,13:46,13:47,832,
202409237668736,23/09/2024,LST,14:17,,14:15,,832,
202409237668740,23/09/2024,NRW,,13:00,,12:59,,
202409237668740,23/09/2024,DIS,13:16,13:17,13:16,13:17,,
202409237668740,23/09/2024,SMK,13:28,13:28,13:37,13:38,,
202409237668740,23/09/2024,IPS,13:39,13:41,13:49,13:51,832,
202409237668740,23/09/2024,MNG,13:50,13:51,13:59,14:00,832,
202409237668740,23/09/2024,COL,13:59,14:00,14:07,14:07,832,
202409237668740,23/09/2024,SRA,14:39,,14:46,,832,
202409237668740,23/09/2024,LST,14:47,,14:54,,832,
202409237668746,23/09/2024,NRW,,13:30,,13:34,,
202409237668746,23/09/2024,DIS,13:47,13:47,13:50,13:51,832,
202409237668746,23/09/2024,IPS,14:07,14:10,14:18,14:19,832,
202409237668746,23/09/2024,MNG,14:19,14:20,14:27,14:28,832,
202409237668746,23/09/2024,COL,14:28,14:30,14:35,14:34,832,
202409237668746,23/09/2024,CHM,14:47,14:48,14:51,14:52,832,
202409237668746,23/09/2024,LST,15:17,,15:17,,832,
202409237668750,23/09/2024,NRW,,14:00,,14:00,,
202409237668750,23/09/2024,DIS,14:16,14:17,14:16,14:18,,
202409237668750,23/09/2024,SMK,14:28,14:28,14:36,14:37,,
202409237668750,23/09/2024,IPS,14:40,14:41,14:47,14:49,832,
202409237668750,23/09/2024,MNG,14:50,14:51,14:58,14:59,832,
202409237668750,23/09/2024,COL,14:59,15:00,15:06,15:06,832,
202409237668750,23/09/2024,SRA,15:39,,15:44,,832,
202409237668750,23/09/2024,LST,15:47,,15:52,,832,
202409237668756,23/09/2024,NRW,,14:30,,14:29,,
202409237668756,23/09/2024,DIS,14:47,14:47,14:45,14:47,,
202409237668756,23/09/2024,IPS,15:07,15:10,15:12,15:13,832,
202409237668756,23/09/2024,MNG,15:19,15:20,15:26,15:27,904,
202409237668756,23/09/2024,COL,15:28,15:30,15:39,15:39,904,
202409237668756,23/09/2024,CHM,15:47,15:48,15:56,15:57,904,
202409237668756,23/09/2024,LST,16:18,,16:24,,904,
202409237668759,23/09/2024,NRW,,15:00,,15:00,,
202409237668759,23/09/2024,DIS,15:17,15:17,15:15,15:17,,
202409237668759,23/09/2024,SMK,15:28,15:29,15:33,15:33,,
202409237668759,23/09/2024,IPS,15:40,15:42,15:44,15:45,832,
202409237668759,23/09/2024,MNG,15:52,15:52,15:53,15:54,832,
202409237668759,23/09/2024,COL,16:01,16:02,16:01,16:01,832,
202409237668759,23/09/2024,CHM,16:19,16:19,16:18,16:19,832,
202409237668759,23/09/2024,SRA,16:43,,16:46,,832,
202409237668759,23/09/2024,LST,16:51,,16:56,,832,
202409237668762,23/09/2024,NRW,,15:30,,15:30,,
202409237668762,23/09/2024,DIS,15:47,15:47,15:46,15:47,,
202409237668762,23/09/2024,IPS,16:09,16:10,16:11,16:12,,
202409237668762,23/09/2024,MNG,16:19,16:20,16:21,16:21,,
202409237668762,23/09/2024,COL,16:28,16:30,16:28,16:29,,
202409237668762,23/09/2024,CHM,16:47,16:48,16:46,16:48,,
202409237668762,23/09/2024,LST,17:18,,17:16,,,
202409237668768,23/09/2024,NRW,,16:00,,16:00,,
202409237668768,23/09/2024,DIS,16:16,16:17,16:16,16:17,,
202409237668768,23/09/2024,SMK,16:28,16:28,16:33,16:34,832,
202409237668768,23/09/2024,IPS,16:39,16:42,16:44,16:45,832,
202409237668768,23/09/2024,MNG,16:52,16:52,16:54,16:55,832,
202409237668768,23/09/2024,COL,17:01,17:02,17:01,17:01,832,
202409237668768,23/09/2024,CHM,17:19,17:21,17:18,17:20,832,
202409237668768,23/09/2024,SRA,17:46,,17:45,,832,
202409237668768,23/09/2024,LST,17:54,,17:54,,832,
202409237668777,23/09/2024,NRW,,17:00,,17:00,,
202409237668777,23/09/2024,DIS,17:16,17:17,17:16,17:18,,
202409237668777,23/09/2024,SMK,17:28,17:28,17:28,17:29,,
202409237668777,23/09/2024,IPS,17:39,17:41,17:39,17:41,,
202409237668777,23/09/2024,MNG,17:50,17:51,17:50,17:51,,
202409237668777,23/09/2024,COL,17:59,18:02,17:58,18:01,,
202409237668777,23/09/2024,SRA,18:42,,18:40,,,
202409237668777,23/09/2024,LST,18:50,,18:50,,,
202409237668783,23/09/2024,NRW,,17:30,,17:30,,
202409237668783,23/09/2024,DIS,17:47,17:47,17:46,17:47,,
202409237668783,23/09/2024,SMK,17:58,17:59,18:01,18:01,,
202409237668783,23/09/2024,IPS,18:10,18:11,18:12,18:13,,
202409237668783,23/09/2024,MNG,18:20,18:20,18:22,18:23,,
202409237668783,23/09/2024,COL,18:29,18:30,18:30,18:30,,
202409237668783,23/09/2024,CHM,18:47,18:48,18:47,18:48,,
202409237668783,23/09/2024,LST,19:17,,19:16,,,
202409237668787,23/09/2024,NRW,,18:00,,17:59,,
202409237668787,23/09/2024,DIS,18:16,18:17,18:16,18:17,,
202409237668787,23/09/2024,SMK,18:28,18:28,18:28,18:28,,
202409237668787,23/09/2024,IPS,18:39,18:42,18:39,18:41,,
202409237668787,23/09/2024,MNG,18:51,18:52,18:50,18:52,,
202409237668787,23/09/2024,COL,19:01,19:02,18:59,19:01,,
202409237668787,23/09/2024,SRA,19:44,,19:44,,,
202409237668787,23/09/2024,LST,19:52,,19:52,,,
202409237668793,23/09/2024,NRW,,18:32,,18:32,,
202409237668793,23/09/2024,DIS,18:48,18:49,18:48,18:49,,
202409237668793,23/09/2024,IPS,19:09,19:10,19:08,19:09,,
202409237668793,23/09/2024,MNG,19:19,19:20,19:18,19:20,,
202409237668793,23/09/2024,COL,19:28,19:30,19:26,19:29,,
202409237668793,23/09/2024,CHM,19:48,19:49,19:48,19:49,,
202409237668793,23/09/2024,LST,20:18,,20:23,,894,
202409237668797,23/09/2024,NRW,,19:00,,19:00,,
202409237668797,23/09/2024,DIS,19:16,19:17,19:16,19:17,,
202409237668797,23/09/2024,SMK,19:28,19:28,19:28,19:28,,
202409237668797,23/09/2024,IPS,19:39,19:41,19:39,19:40,,
202409237668797,23/09/2024,MNG,19:50,19:51,19:49,19:51,,
202409237668797,23/09/2024,COL,19:59,20:00,20:00,20:00,,
202409237668797,23/09/2024,SRA,20:39,,20:41,,,
202409237668797,23/09/2024,LST,20:47,,20:49,,,
202409237668803,23/09/2024,NRW,,20:00,,20:00,,
202409237668803,23/09/2024,DIS,20:16,20:17,20:15,20:17,,
202409237668803,23/09/2024,SMK,20:28,20:28,20:27,20:27,,
202409237668803,23/09/2024,IPS,20:39,20:41,20:39,20:40,,
202409237668803,23/09/2024,MNG,20:50,20:51,20:49,20:51,,
202409237668803,23/09/2024,COL,20:59,21:00,20:58,20:59,,
202409237668803,23/09/2024,SRA,21:40,,21:41,,,
202409237668803,23/09/2024,LST,21:49,,21:49,,,
202409237668812,23/09/2024,NRW,,21:00,,20:59,,
202409237668812,23/09/2024,DIS,21:16,21:17,21:16,21:17,,
202409237668812,23/09/2024,SMK,21:28,21:28,21:30,21:30,,
202409237668812,23/09/2024,IPS,21:39,21:41,21:42,21:44,,
202409237668812,23/09/2024,MNG,21:50,21:51,21:53,21:54,,
202409237668812,23/09/2024,COL,21:59,22:00,22:01,22:01,,
202409237668812,23/09/2024,WTM,22:11,22:11,22:11,22:12,,
202409237668812,23/09/2024,CHM,22:20,22:21,22:21,22:22,,
202409237668812,23/09/2024,SNF,22:31,22:32,22:31,22:32,,
202409237668812,23/09/2024,SRA,22:47,,22:46,,,
202409237668812,23/09/2024,LST,22:55,,22:54,,,
202409237668818,23/09/2024,NRW,,22:02,,22:01,,
202409237668818,23/09/2024,DIS,22:18,22:19,22:18,22:19,,
202409237668818,23/09/2024,SMK,22:30,22:30,22:29,22:30,,
202409237668818,23/09/2024,IPS,22:42,22:43,22:41,22:42,,
202409237668818,23/09/2024,MNG,22:52,22:53,22:51,22:53,,
202409237668818,23/09/2024,COL,23:01,23:02,23:00,23:01,,
202409237668818,23/09/2024,WTM,23:13,23:13,23:11,23:12,,
202409237668818,23/09/2024,CHM,23:22,23:23,23:21,23:22,,
202409237668818,23/09/2024,SNF,23:33,23:33,23:31,23:33,,
202409237668818,23/09/2024,SRA,23:48,,23:46,,,
202409237668818,23/09/2024,LST,23:57,,23:54,,,
202409237672144,23/09/2024,NRW,,08:00,,07:59,,
202409237672144,23/09/2024,DIS,08:16,08:17,08:15,08:17,,
202409237672144,23/09/2024,SMK,08:28,08:28,08:27,08:27,,
202409237672144,23/09/2024,IPS,08:38,08:39,08:38,08:39,,
202409237672144,23/09/2024,SRA,09:30,,09:27,,,
202409237672144,23/09/2024,LST,09:38,,09:36,,,
202409246734636,24/09/2024,NRW,,05:00,,04:59,,
202409246734636,24/09/2024,DIS,05:16,05:17,05:16,05:17,,
202409246734636,24/09/2024,SMK,05:28,05:29,05:28,05:28,,
202409246734636,24/09/2024,IPS,05:40,05:41,05:39,05:40,,
202409246734636,24/09/2024,MNG,05:50,05:51,05:50,05:51,,
202409246734636,24/09/2024,COL,05:59,06:00,05:58,06:00,,
202409246734636,24/09/2024,CHM,06:17,06:18,06:17,06:17,,
202409246734636,24/09/2024,SRA,06:42,,06:44,,,
202409246734636,24/09/2024,LST,06:50,,06:54,,,
202409246734639,24/09/2024,NRW,,06:30,,06:29,,
202409246734639,24/09/2024,DIS,06:46,06:47,06:45,06:46,,
202409246734639,24/09/2024,SMK,06:58,06:59,06:58,06:58,,
202409246734639,24/09/2024,IPS,07:10,07:12,07:09,07:11,,
202409246734639,24/09/2024,MNG,07:21,07:22,07:20,07:22,,
202409246734639,24/09/2024,COL,07:30,07:31,07:29,07:30,,
202409246734639,24/09/2024,SRA,08:13,,08:20,,,
202409246734639,24/09/2024,LST,08:24,,08:28,,,
202409246734648,24/09/2024,NRW,,11:32,,11:31,,
202409246734648,24/09/2024,DIS,11:48,11:49,11:47,11:49,,
202409246734648,24/09/2024,IPS,12:09,12:10,12:07,12:09,,
202409246734648,24/09/2024,MNG,12:19,12:20,12:18,12:20,,
202409246734648,24/09/2024,COL,12:28,12:30,12:27,12:29,,
202409246734648,24/09/2024,CHM,12:47,12:48,12:45,12:47,,
202409246734648,24/09/2024,LST,13:17,,13:19,,,
202409246734651,24/09/2024,NRW,,12:00,,12:00,,
202409246734651,24/09/2024,DIS,12:16,12:17,12:16,12:17,,
202409246734651,24/09/2024,SMK,12:28,12:28,12:28,12:28,,
202409246734651,24/09/2024,IPS,12:39,12:41,12:40,12:41,,
202409246734651,24/09/2024,MNG,12:50,12:51,12:50,12:51,,
202409246734651,24/09/2024,COL,12:59,13:00,12:58,13:00,,
202409246734651,24/09/2024,SRA,13:39,,13:37,,,
202409246734651,24/09/2024,LST,13:47,,13:48,,,
202409246734662,24/09/2024,NRW,,16:30,,16:30,,
202409246734662,24/09/2024,DIS,16:47,16:47,16:46,16:47,,
202409246734662,24/09/2024,IPS,17:07,17:10,17:06,17:09,,
202409246734662,24/09/2024,MNG,17:19,17:20,17:18,17:20,,
202409246734662,24/09/2024,COL,17:28,17:30,17:26,17:29,,
202409246734662,24/09/2024,CHM,17:47,17:48,17:47,17:48,,
202409246734662,24/09/2024,SRA,18:12,,18:12,,,
202409246734662,24/09/2024,LST,18:21,,18:21,,,
202409247668660,24/09/2024,NRW,,05:30,,05:29,,
202409247668660,24/09/2024,DIS,05:46,05:47,05:45,05:47,,
202409247668660,24/09/2024,SMK,05:58,05:59,05:57,05:58,,
202409247668660,24/09/2024,IPS,06:10,06:12,06:09,06:11,,
202409247668660,24/09/2024,MNG,06:21,06:22,06:20,06:22,,
202409247668660,24/09/2024,COL,06:30,06:31,06:29,06:30,,
202409247668660,24/09/2024,SRA,07:11,,07:18,,832,
202409247668660,24/09/2024,LST,07:22,,07:27,,832,
202409247668664,24/09/2024,NRW,,06:00,,06:00,,
202409247668664,24/09/2024,DIS,06:16,06:17,06:17,06:18,,
202409247668664,24/09/2024,SMK,06:28,06:29,06:29,06:29,,
202409247668664,24/09/2024,IPS,06:40,06:42,06:41,06:42,,
202409247668664,24/09/2024,MNG,06:51,06:52,06:51,06:52,,
202409247668664,24/09/2024,COL,07:00,07:01,06:59,07:00,,
202409247668664,24/09/2024,SRA,07:43,,07:42,,,
202409247668664,24/09/2024,LST,07:54,,07:50,,,
202409247668678,24/09/2024,NRW,,07:00,,07:00,,
202409247668678,24/09/2024,DIS,07:16,07:17,07:15,07:17,,
202409247668678,24/09/2024,SMK,07:28,07:29,07:27,07:28,,
202409247668678,24/09/2024,IPS,07:40,07:43,07:39,07:42,,
202409247668678,24/09/2024,MNG,07:52,07:52,07:51,07:53,,
202409247668678,24/09/2024,COL,08:01,08:02,08:00,08:01,,
202409247668678,24/09/2024,SRA,08:46,,08:51,,,
202409247668678,24/09/2024,LST,08:57,,08:58,,,
202409247668683,24/09/2024,NRW,,07:30,,07:31,,
202409247668683,24/09/2024,DIS,07:46,07:47,07:46,07:48,,
202409247668683,24/09/2024,SMK,07:58,07:59,07:58,07:58,,
202409247668683,24/09/2024,IPS,08:10,08:11,08:08,08:11,,
202409247668683,24/09/2024,MNG,08:20,08:21,08:20,08:21,,
202409247668683,24/09/2024,COL,08:29,08:31,08:28,08:30,,
202409247668683,24/09/2024,SRA,09:15,,09:13,,,
202409247668683,24/09/2024,LST,09:25,,09:21,,,
202409247668695,24/09/2024,NRW,,08:30,,08:30,,
202409247668695,24/09/2024,DIS,08:46,08:47,08:46,08:47,,
202409247668695,24/09/2024,SMK,08:58,08:58,08:58,08:57,,
202409247668695,24/09/2024,IPS,09:09,09:10,09:08,09:09,,
202409247668695,24/09/2024,MNG,09:19,09:20,09:19,09:20,,
202409247668695,24/09/2024,COL,09:28,09:30,09:28,09:29,,
202409247668695,24/09/2024,CHM,09:47,09:47,09:46,09:47,,
202409247668695,24/09/2024,LST,10:19,,10:19,,,
202409247668701,24/09/2024,NRW,,09:00,,08:59,,
202409247668701,24/09/2024,DIS,09:16,09:17,09:16,09:17,,
202409247668701,24/09/2024,SMK,09:28,09:28,09:27,09:28,,
202409247668701,24/09/2024,IPS,09:39,09:41,09:39,09:41,,
202409247668701,24/09/2024,MNG,09:50,09:51,09:50,09:51,,
202409247668701,24/09/2024,COL,09:59,10:00,09:59,10:00,,
202409247668701,24/09/2024,SRA,10:39,,10:39,,,
202409247668701,24/09/2024,LST,10:47,,10:48,,,
202409247668706,24/09/2024,NRW,,09:32,,09:32,,
202409247668706,24/09/2024,DIS,09:48,09:49,09:47,09:49,,
202409247668706,24/09/2024,IPS,10:09,10:10,10:08,10:09,,
202409247668706,24/09/2024,MNG,10:19,10:20,10:18,10:20,,
202409247668706,24/09/2024,COL,10:28,10:30,10:26,10:29,,
202409247668706,24/09/2024,CHM,10:47,10:48,10:46,10:47,,
202409247668706,24/09/2024,LST,11:17,,11:18,,,
202409247668710,24/09/2024,NRW,,10:00,,10:00,,
202409247668710,24/09/2024,DIS,10:16,10:17,10:16,10:17,,
202409247668710,24/09/2024,SMK,10:28,10:28,10:28,10:28,,
202409247668710,24/09/2024,IPS,10:39,10:41,10:39,10:41,,
202409247668710,24/09/2024,MNG,10:50,10:51,10:49,10:51,,
202409247668710,24/09/2024,COL,10:59,11:00,10:58,11:00,,
202409247668710,24/09/2024,SRA,11:39,,11:43,,,
202409247668710,24/09/2024,LST,11:47,,11:52,,,
202409247668716,24/09/2024,NRW,,10:30,,10:30,,
202409247668716,24/09/2024,DIS,10:46,10:48,10:45,10:48,,
202409247668716,24/09/2024,IPS,11:08,11:09,11:09,11:10,,
202409247668716,24/09/2024,MNG,11:18,11:20,11:18,11:20,,
202409247668716,24/09/2024,COL,11:28,11:30,11:26,11:29,,
202409247668716,24/09/2024,CHM,11:47,11:48,11:46,11:47,,
202409247668716,24/09/2024,LST,12:17,,12:19,,,
202409247668720,24/09/2024,NRW,,11:00,,10:59,,
202409247668720,24/09/2024,DIS,11:16,11:17,11:15,11:17,,
202409247668720,24/09/2024,SMK,11:28,11:28,11:27,11:27,,
202409247668720,24/09/2024,IPS,11:39,11:41,11:39,11:41,,
202409247668720,24/09/2024,MNG,11:50,11:51,11:53,11:54,,
202409247668720,24/09/2024,COL,11:59,12:00,12:01,12:01,,
202409247668720,24/09/2024,SRA,12:39,,12:44,,832,
202409247668720,24/09/2024,LST,12:47,,12:54,,832,
202409247668736,24/09/2024,NRW,,12:32,,12:32,,
202409247668736,24/09/2024,DIS,12:48,12:49,12:48,12:49,,
202409247668736,24/09/2024,IPS,13:09,13:10,13:09,13:10,,
